Respondent_ID,Age,Gender,Income_Level,Frequency_of_Consumption,Brand_Preference,Satisfaction_Level,Purchase_Location,Reason_for_Choice,Occasions_of_Buying,Most_Often_Consumed_Brand,Consumed_With,NPS_Score,Taste_Rating,Price_Rating,Packaging_Rating,Brand_Reputation_Rating,Availability_Rating,Sweetness_Rating,Fizziness_Rating
936,58,Male,Low,Monthly,RC Cola,Neutral,Vending Machine,Taste,Travel,Diet Coke,Alone,4,5,2,5,1,1,1,2
955,42,Non-Binary,Low,Rarely,RC Cola,Satisfied,Vending Machine,Price,Sports Events,Diet Coke,Alone,4,4,1,5,1,1,1,1
961,53,Female,High,Weekly,RC Cola,Satisfied,Vending Machine,Price,Sports Events,Diet Coke,Alone,6,5,3,4,5,4,3,4
52,51,Male,Middle,Rarely,Pepsi Light,Very Satisfied,Convenience Store,Other,Parties,Coke,Alone,7,3,5,5,4,5,1,2
105,59,Non-Binary,Low,Monthly,Pepsi Light,Neutral,Vending Machine,Other,Restaurants,Coke,With Colleagues,5,2,5,1,3,1,3,1
125,30,Prefer Not to Say,Middle,Daily,Pepsi Light,Satisfied,Online,Brand Loyalty,Restaurants,Coke,Alone,5,3,1,3,3,1,2,3
140,38,Prefer Not to Say,Low,Daily,Pepsi Light,Neutral,Supermarket,Taste,Restaurants,Coke,With Friends,7,1,1,3,5,1,2,2
170,35,Female,Middle,Rarely,Pepsi Light,Very Dissatisfied,Convenience Store,Taste,Restaurants,Coke,With Family,6,4,3,3,5,1,4,1
185,49,Non-Binary,Middle,Rarely,Pepsi Light,Dissatisfied,Convenience Store,Other,Other,Coke,With Family,2,1,5,3,1,1,3,4
187,47,Non-Binary,Middle,Weekly,Pepsi Light,Neutral,Convenience Store,Price,Parties,Coke,Other,6,2,1,2,3,5,2,3
215,51,Prefer Not to Say,Low,Never,Pepsi Light,Very Satisfied,Convenience Store,Brand Loyalty,Work,Coke,Other,3,1,1,3,4,4,4,2
257,64,Non-Binary,High,Rarely,Pepsi Light,Satisfied,Other,Other,Sports Events,Coke,With Friends,7,3,3,3,2,3,4,4
266,41,Male,Low,Rarely,Pepsi Light,Very Dissatisfied,Other,Availability,Restaurants,Coke,With Family,1,3,5,5,2,4,4,4
293,46,Prefer Not to Say,High,Monthly,Pepsi Light,Very Satisfied,Other,Other,Travel,Coke,With Friends,1,5,3,1,4,4,3,2
309,31,Prefer Not to Say,Middle,Daily,Pepsi Light,Satisfied,Other,Other,Parties,Coke,With Friends,2,1,2,5,3,2,1,1
358,30,Female,Middle,Weekly,Pepsi Light,Very Dissatisfied,Other,Other,Other,Coke,With Family,5,5,5,3,4,1,1,3
363,24,Female,Low,Rarely,Pepsi Light,Very Satisfied,Other,Brand Loyalty,Other,Coke,Alone,7,3,1,3,1,3,5,5
369,58,Female,Low,Rarely,Pepsi Light,Satisfied,Convenience Store,Price,Restaurants,Coke,With Colleagues,9,2,3,4,4,2,2,3
438,40,Non-Binary,High,Monthly,Pepsi Light,Very Satisfied,Other,Price,Home,Coke,With Colleagues,7,2,3,4,3,4,4,2
531,49,Prefer Not to Say,Middle,Daily,Pepsi Light,Satisfied,Online,Availability,Travel,Coke,With Colleagues,7,3,5,3,1,2,5,4
604,30,Male,High,Monthly,Pepsi Light,Satisfied,Other,Price,Work,Coke,With Friends,5,4,3,2,2,5,2,3
628,57,Non-Binary,Middle,Monthly,Pepsi Light,Very Dissatisfied,Other,Brand Loyalty,Home,Coke,Other,10,2,2,5,5,1,4,4
649,57,Prefer Not to Say,Low,Weekly,Pepsi Light,Neutral,Vending Machine,Taste,Sports Events,Coke,Alone,6,4,4,3,2,3,2,4
659,40,Female,High,Never,Pepsi Light,Dissatisfied,Other,Availability,Work,Coke,With Colleagues,3,3,1,1,2,3,2,2
662,38,Non-Binary,Low,Weekly,Pepsi Light,Very Satisfied,Convenience Store,Brand Loyalty,Work,Coke,With Colleagues,7,1,1,5,1,2,3,3
682,24,Non-Binary,Low,Daily,Pepsi Light,Very Satisfied,Vending Machine,Brand Loyalty,Travel,Coke,With Friends,8,1,3,4,4,5,2,3
686,32,Prefer Not to Say,High,Never,Pepsi Light,Very Satisfied,Other,Other,Home,Coke,With Friends,9,1,4,3,3,4,1,1
688,21,Female,Low,Never,Pepsi Light,Very Satisfied,Vending Machine,Taste,Sports Events,Coke,Other,1,2,4,1,1,2,1,5
696,52,Non-Binary,Low,Daily,Pepsi Light,Dissatisfied,Online,Other,Other,Coke,With Colleagues,0,4,1,3,1,4,1,5
737,20,Non-Binary,Low,Monthly,Pepsi Light,Very Satisfied,Vending Machine,Availability,Other,Coke,With Friends,3,5,2,1,3,5,1,3
756,30,Male,High,Rarely,Pepsi Light,Very Dissatisfied,Supermarket,Price,Work,Coke,Alone,1,3,2,3,4,3,1,2
797,26,Female,Middle,Monthly,Pepsi Light,Satisfied,Online,Other,Restaurants,Coke,With Friends,9,2,3,5,2,2,3,2
820,55,Prefer Not to Say,High,Weekly,Pepsi Light,Very Dissatisfied,Supermarket,Brand Loyalty,Restaurants,Coke,Alone,2,1,2,4,2,2,4,2
850,47,Male,High,Never,Pepsi Light,Very Dissatisfied,Online,Price,Restaurants,Coke,With Family,5,4,5,4,5,4,3,2
851,55,Female,Middle,Weekly,Pepsi Light,Satisfied,Online,Price,Other,Coke,With Friends,10,3,3,5,4,5,2,2
938,22,Prefer Not to Say,Middle,Weekly,Pepsi Light,Satisfied,Vending Machine,Taste,Travel,Coke,With Family,8,3,4,2,5,4,5,1
966,23,Female,Middle,Daily,Pepsi Light,Satisfied,Supermarket,Other,Other,Coke,With Friends,8,5,1,4,1,3,5,2
987,54,Prefer Not to Say,Low,Rarely,Pepsi Light,Dissatisfied,Vending Machine,Availability,Sports Events,Coke,With Colleagues,9,2,1,4,2,3,5,3
17,56,Non-Binary,High,Monthly,Pepsi Light,Very Satisfied,Online,Brand Loyalty,Work,Pepsi Light,With Friends,9,3,2,5,4,4,2,5
31,36,Prefer Not to Say,High,Daily,Pepsi Light,Satisfied,Online,Price,Other,Pepsi Light,With Colleagues,5,3,1,5,3,5,4,1
63,50,Female,Middle,Daily,Pepsi Light,Neutral,Vending Machine,Availability,Restaurants,Pepsi Light,With Colleagues,8,4,4,1,2,1,5,4
68,60,Prefer Not to Say,Low,Monthly,Pepsi Light,Very Dissatisfied,Supermarket,Availability,Sports Events,Pepsi Light,Alone,10,1,2,4,3,4,2,5
91,38,Male,High,Rarely,Pepsi Light,Dissatisfied,Convenience Store,Taste,Sports Events,Pepsi Light,With Family,7,4,5,3,4,4,3,3
102,42,Female,High,Daily,Pepsi Light,Dissatisfied,Vending Machine,Availability,Sports Events,Pepsi Light,Other,7,2,3,3,5,1,2,5
111,63,Male,High,Rarely,Pepsi Light,Very Dissatisfied,Vending Machine,Price,Restaurants,Pepsi Light,With Friends,4,2,1,4,1,2,2,2
150,47,Non-Binary,High,Daily,Pepsi Light,Very Dissatisfied,Supermarket,Brand Loyalty,Home,Pepsi Light,With Family,5,2,3,2,4,1,2,2
160,61,Non-Binary,Low,Monthly,Pepsi Light,Very Dissatisfied,Online,Brand Loyalty,Restaurants,Pepsi Light,Alone,10,1,1,3,1,3,5,1
190,38,Prefer Not to Say,Low,Weekly,Pepsi Light,Neutral,Vending Machine,Availability,Sports Events,Pepsi Light,With Family,5,2,4,3,3,4,2,1
196,20,Prefer Not to Say,Low,Daily,Pepsi Light,Dissatisfied,Convenience Store,Price,Home,Pepsi Light,Alone,0,3,3,5,4,4,4,5
218,58,Female,High,Rarely,Pepsi Light,Very Dissatisfied,Supermarket,Taste,Work,Pepsi Light,With Family,10,1,2,3,4,2,5,2
254,54,Prefer Not to Say,Middle,Never,Pepsi Light,Very Satisfied,Supermarket,Other,Restaurants,Pepsi Light,Other,4,1,4,1,4,4,3,2
292,50,Non-Binary,High,Monthly,Pepsi Light,Neutral,Vending Machine,Taste,Home,Pepsi Light,Other,10,3,3,1,2,2,4,2
302,54,Prefer Not to Say,Middle,Monthly,Pepsi Light,Very Dissatisfied,Other,Taste,Sports Events,Pepsi Light,Alone,4,1,4,3,5,5,1,5
304,50,Prefer Not to Say,Middle,Weekly,Pepsi Light,Very Satisfied,Supermarket,Taste,Home,Pepsi Light,Alone,7,2,2,3,1,4,2,3
307,46,Female,High,Monthly,Pepsi Light,Very Satisfied,Other,Availability,Restaurants,Pepsi Light,Other,7,4,2,2,5,3,2,3
333,35,Non-Binary,Low,Never,Pepsi Light,Dissatisfied,Other,Price,Restaurants,Pepsi Light,Alone,4,3,1,1,2,2,5,4
335,47,Male,Low,Monthly,Pepsi Light,Very Satisfied,Supermarket,Other,Other,Pepsi Light,Alone,7,2,5,1,5,2,1,1
344,59,Non-Binary,Middle,Rarely,Pepsi Light,Neutral,Supermarket,Availability,Sports Events,Pepsi Light,Other,2,5,5,2,5,4,1,1
383,53,Non-Binary,Low,Rarely,Pepsi Light,Very Satisfied,Other,Price,Home,Pepsi Light,With Friends,9,5,5,1,2,5,2,4
417,41,Female,Middle,Monthly,Pepsi Light,Very Satisfied,Online,Price,Home,Pepsi Light,With Friends,7,5,2,4,3,4,3,5
451,26,Male,Low,Monthly,Pepsi Light,Neutral,Supermarket,Availability,Work,Pepsi Light,With Colleagues,0,5,4,1,1,1,4,5
458,38,Male,Middle,Weekly,Pepsi Light,Dissatisfied,Supermarket,Availability,Travel,Pepsi Light,Alone,6,1,5,5,1,1,4,5
465,51,Female,Middle,Monthly,Pepsi Light,Very Satisfied,Vending Machine,Brand Loyalty,Work,Pepsi Light,Other,10,4,3,2,5,3,1,4
466,60,Female,Low,Weekly,Pepsi Light,Satisfied,Supermarket,Other,Work,Pepsi Light,With Friends,6,3,2,1,1,4,4,2
487,41,Prefer Not to Say,Middle,Weekly,Pepsi Light,Dissatisfied,Supermarket,Other,Work,Pepsi Light,Other,0,1,5,3,5,1,4,4
496,57,Male,Middle,Rarely,Pepsi Light,Dissatisfied,Other,Taste,Parties,Pepsi Light,With Family,1,4,1,2,1,5,1,3
550,35,Male,Low,Monthly,Pepsi Light,Very Satisfied,Online,Price,Work,Pepsi Light,With Friends,2,5,1,4,3,2,4,2
563,49,Prefer Not to Say,High,Monthly,Pepsi Light,Dissatisfied,Vending Machine,Price,Restaurants,Pepsi Light,Other,4,5,5,5,1,2,3,5
581,19,Female,High,Monthly,Pepsi Light,Very Dissatisfied,Convenience Store,Availability,Restaurants,Pepsi Light,With Colleagues,0,4,2,5,2,4,5,2
617,51,Male,Middle,Never,Pepsi Light,Very Dissatisfied,Other,Price,Travel,Pepsi Light,With Friends,7,3,3,2,3,5,1,3
640,25,Male,High,Never,Pepsi Light,Very Satisfied,Supermarket,Price,Home,Pepsi Light,With Family,0,3,1,3,2,1,2,1
664,45,Non-Binary,High,Never,Pepsi Light,Very Satisfied,Convenience Store,Taste,Sports Events,Pepsi Light,Alone,2,4,2,3,5,4,1,1
669,45,Female,High,Monthly,Pepsi Light,Satisfied,Convenience Store,Availability,Home,Pepsi Light,With Friends,10,1,5,3,5,1,5,1
687,28,Male,Low,Rarely,Pepsi Light,Very Dissatisfied,Supermarket,Price,Travel,Pepsi Light,With Friends,0,5,3,4,1,1,5,3
752,32,Female,Low,Daily,Pepsi Light,Dissatisfied,Online,Price,Home,Pepsi Light,With Family,9,3,5,5,1,4,3,2
754,37,Female,Low,Never,Pepsi Light,Satisfied,Convenience Store,Taste,Home,Pepsi Light,With Friends,9,2,5,1,2,2,3,5
785,36,Female,Middle,Monthly,Pepsi Light,Satisfied,Online,Other,Travel,Pepsi Light,Alone,10,3,3,4,1,2,1,2
823,35,Male,Low,Daily,Pepsi Light,Very Satisfied,Vending Machine,Other,Other,Pepsi Light,With Family,6,1,3,1,4,5,4,1
858,26,Non-Binary,Low,Weekly,Pepsi Light,Satisfied,Supermarket,Taste,Sports Events,Pepsi Light,Other,6,3,5,3,3,3,4,1
862,47,Female,High,Monthly,Pepsi Light,Neutral,Other,Other,Sports Events,Pepsi Light,With Family,2,2,3,1,1,4,3,2
876,58,Male,Low,Weekly,Pepsi Light,Neutral,Convenience Store,Price,Restaurants,Pepsi Light,With Family,10,3,1,4,1,5,2,3
877,40,Prefer Not to Say,Middle,Daily,Pepsi Light,Dissatisfied,Supermarket,Availability,Work,Pepsi Light,With Colleagues,10,5,5,4,1,2,2,5
884,63,Female,Middle,Never,Pepsi Light,Neutral,Other,Price,Work,Pepsi Light,Other,2,5,4,2,2,4,2,3
892,50,Non-Binary,Middle,Weekly,Pepsi Light,Very Dissatisfied,Convenience Store,Price,Other,Pepsi Light,With Family,9,3,4,3,5,2,2,1
895,53,Male,Low,Daily,Pepsi Light,Dissatisfied,Convenience Store,Brand Loyalty,Home,Pepsi Light,With Colleagues,6,5,2,3,3,5,2,5
954,20,Male,Low,Monthly,Pepsi Light,Very Dissatisfied,Online,Price,Sports Events,Pepsi Light,With Friends,0,3,5,2,2,1,3,1
960,46,Male,Low,Never,Pepsi Light,Satisfied,Online,Price,Work,Pepsi Light,With Family,2,4,5,4,4,3,3,5
969,64,Non-Binary,Low,Rarely,Pepsi Light,Very Dissatisfied,Vending Machine,Taste,Sports Events,Pepsi Light,With Colleagues,10,5,4,3,4,1,2,3
974,59,Female,Middle,Weekly,Pepsi Light,Dissatisfied,Vending Machine,Price,Other,Pepsi Light,Other,0,4,5,3,3,5,5,2
981,40,Female,High,Monthly,Pepsi Light,Neutral,Online,Price,Sports Events,Pepsi Light,With Friends,6,3,4,4,4,2,3,2
18,36,Non-Binary,Middle,Daily,Pepsi Light,Neutral,Other,Availability,Other,Pepsi,Other,5,3,3,2,4,3,1,5
47,58,Male,Low,Monthly,Pepsi Light,Very Dissatisfied,Other,Price,Work,Pepsi,Other,2,2,2,3,4,2,1,2
65,26,Male,Middle,Never,Pepsi Light,Satisfied,Convenience Store,Price,Parties,Pepsi,Other,7,4,1,4,2,2,1,4
83,29,Non-Binary,High,Weekly,Pepsi Light,Very Dissatisfied,Supermarket,Taste,Parties,Pepsi,With Friends,1,1,4,3,3,5,4,5
85,25,Non-Binary,High,Rarely,Pepsi Light,Dissatisfied,Supermarket,Taste,Home,Pepsi,Other,9,4,5,3,1,1,5,5
141,53,Non-Binary,Middle,Monthly,Pepsi Light,Satisfied,Convenience Store,Price,Work,Pepsi,With Colleagues,3,4,1,3,1,4,2,3
147,40,Male,Middle,Daily,Pepsi Light,Very Satisfied,Other,Taste,Other,Pepsi,Other,9,2,1,2,2,2,5,1
157,40,Non-Binary,Middle,Monthly,Pepsi Light,Dissatisfied,Other,Brand Loyalty,Work,Pepsi,With Colleagues,1,4,3,1,3,4,1,2
221,54,Female,Low,Daily,Pepsi Light,Dissatisfied,Supermarket,Brand Loyalty,Sports Events,Pepsi,With Family,6,3,5,1,1,1,5,4
225,24,Female,Middle,Weekly,Pepsi Light,Dissatisfied,Supermarket,Taste,Parties,Pepsi,Other,2,1,2,2,1,4,4,3
233,41,Prefer Not to Say,Middle,Monthly,Pepsi Light,Dissatisfied,Online,Price,Sports Events,Pepsi,Alone,9,2,5,2,3,1,2,1
237,43,Male,Middle,Monthly,Pepsi Light,Very Satisfied,Supermarket,Other,Parties,Pepsi,With Friends,3,2,3,1,4,3,1,2
259,39,Female,High,Weekly,Pepsi Light,Very Dissatisfied,Other,Availability,Parties,Pepsi,With Friends,5,3,3,2,2,1,5,4
274,24,Non-Binary,High,Monthly,Pepsi Light,Very Dissatisfied,Online,Brand Loyalty,Travel,Pepsi,With Colleagues,5,2,3,3,4,3,4,2
287,63,Female,Low,Monthly,Pepsi Light,Satisfied,Online,Availability,Sports Events,Pepsi,Alone,0,5,4,4,1,3,1,3
289,34,Male,Low,Rarely,Pepsi Light,Very Satisfied,Supermarket,Brand Loyalty,Other,Pepsi,With Family,10,1,5,4,4,4,4,2
324,23,Non-Binary,Low,Weekly,Pepsi Light,Very Satisfied,Online,Price,Parties,Pepsi,Alone,3,3,5,4,4,5,3,3
346,36,Prefer Not to Say,Middle,Daily,Pepsi Light,Satisfied,Convenience Store,Price,Restaurants,Pepsi,Other,5,3,2,5,1,3,1,3
357,39,Female,High,Never,Pepsi Light,Very Satisfied,Other,Taste,Work,Pepsi,With Colleagues,7,2,4,5,5,3,2,4
370,35,Female,High,Weekly,Pepsi Light,Very Dissatisfied,Convenience Store,Brand Loyalty,Home,Pepsi,Other,10,1,4,4,3,3,4,1
378,35,Male,Low,Weekly,Pepsi Light,Satisfied,Supermarket,Availability,Sports Events,Pepsi,Alone,10,2,3,1,4,1,4,2
388,54,Male,Low,Weekly,Pepsi Light,Very Dissatisfied,Vending Machine,Price,Travel,Pepsi,Other,5,5,5,3,1,2,1,4
391,48,Female,Low,Monthly,Pepsi Light,Neutral,Other,Price,Restaurants,Pepsi,Other,2,4,5,3,1,4,1,4
399,49,Prefer Not to Say,Middle,Weekly,Pepsi Light,Neutral,Supermarket,Other,Travel,Pepsi,With Colleagues,0,2,3,4,5,2,4,2
443,45,Non-Binary,Low,Daily,Pepsi Light,Dissatisfied,Vending Machine,Taste,Parties,Pepsi,With Friends,0,1,5,5,5,1,2,1
452,36,Non-Binary,Low,Rarely,Pepsi Light,Very Dissatisfied,Other,Taste,Work,Pepsi,Alone,4,1,5,3,1,3,3,1
479,57,Non-Binary,High,Weekly,Pepsi Light,Very Dissatisfied,Supermarket,Availability,Other,Pepsi,With Family,2,5,3,3,4,1,1,1
489,43,Male,High,Rarely,Pepsi Light,Very Dissatisfied,Other,Taste,Restaurants,Pepsi,With Friends,2,5,2,3,2,5,2,5
499,56,Female,Middle,Weekly,Pepsi Light,Very Satisfied,Convenience Store,Other,Restaurants,Pepsi,Other,1,1,3,5,5,4,3,1
544,21,Male,Low,Daily,Pepsi Light,Neutral,Convenience Store,Availability,Restaurants,Pepsi,With Family,9,5,5,5,4,5,2,4
572,54,Female,Low,Daily,Pepsi Light,Dissatisfied,Other,Availability,Travel,Pepsi,Alone,0,2,3,2,5,3,5,4
598,41,Non-Binary,Low,Monthly,Pepsi Light,Dissatisfied,Online,Taste,Home,Pepsi,With Family,7,3,3,3,1,4,4,1
599,46,Female,Low,Weekly,Pepsi Light,Dissatisfied,Online,Taste,Restaurants,Pepsi,With Friends,9,5,3,2,1,2,1,2
618,30,Non-Binary,Low,Weekly,Pepsi Light,Dissatisfied,Vending Machine,Brand Loyalty,Work,Pepsi,With Family,5,1,1,5,4,3,5,4
642,52,Female,High,Daily,Pepsi Light,Satisfied,Other,Availability,Other,Pepsi,Alone,6,2,3,4,5,2,5,5
648,21,Female,Low,Rarely,Pepsi Light,Neutral,Convenience Store,Price,Other,Pepsi,Other,7,2,1,3,5,3,3,3
670,46,Non-Binary,Low,Rarely,Pepsi Light,Very Dissatisfied,Convenience Store,Other,Sports Events,Pepsi,Alone,2,1,1,1,4,1,3,1
693,56,Prefer Not to Say,Middle,Daily,Pepsi Light,Dissatisfied,Other,Price,Other,Pepsi,Other,0,3,5,2,2,1,2,2
701,41,Female,Low,Never,Pepsi Light,Very Satisfied,Other,Availability,Restaurants,Pepsi,Alone,7,3,2,3,3,4,4,5
717,51,Male,High,Weekly,Pepsi Light,Satisfied,Other,Other,Restaurants,Pepsi,With Colleagues,2,1,5,5,5,4,3,4
746,59,Prefer Not to Say,Middle,Rarely,Pepsi Light,Very Dissatisfied,Supermarket,Brand Loyalty,Travel,Pepsi,Other,7,3,5,5,3,1,3,2
749,56,Male,Low,Rarely,Pepsi Light,Dissatisfied,Other,Other,Home,Pepsi,Other,9,2,4,3,3,5,5,5
771,56,Prefer Not to Say,Low,Daily,Pepsi Light,Very Dissatisfied,Other,Other,Home,Pepsi,Alone,5,1,3,1,2,1,5,5
826,31,Male,High,Monthly,Pepsi Light,Dissatisfied,Supermarket,Availability,Work,Pepsi,Other,4,3,4,3,2,1,5,4
834,29,Non-Binary,Middle,Rarely,Pepsi Light,Very Satisfied,Vending Machine,Availability,Parties,Pepsi,With Family,1,3,5,3,5,3,5,1
863,18,Prefer Not to Say,High,Never,Pepsi Light,Very Dissatisfied,Convenience Store,Brand Loyalty,Travel,Pepsi,With Family,7,1,3,5,1,2,5,2
968,21,Female,High,Daily,Pepsi Light,Very Satisfied,Convenience Store,Availability,Parties,Pepsi,Other,6,1,4,5,5,3,2,2
55,27,Prefer Not to Say,High,Rarely,Pepsi Light,Very Dissatisfied,Supermarket,Price,Parties,RC Cola,With Family,7,5,1,4,3,4,2,3
115,39,Male,Low,Daily,Pepsi Light,Dissatisfied,Other,Availability,Travel,RC Cola,Alone,5,4,5,1,3,1,5,4
124,48,Female,High,Weekly,Pepsi Light,Very Satisfied,Convenience Store,Availability,Travel,RC Cola,Other,4,3,1,5,5,5,4,5
159,27,Non-Binary,Middle,Never,Pepsi Light,Dissatisfied,Vending Machine,Availability,Other,RC Cola,With Colleagues,8,1,4,5,5,2,3,2
164,50,Non-Binary,Low,Daily,Pepsi Light,Neutral,Vending Machine,Brand Loyalty,Travel,RC Cola,Alone,8,3,3,3,1,5,2,5
200,41,Female,Middle,Rarely,Pepsi Light,Dissatisfied,Online,Brand Loyalty,Parties,RC Cola,Other,5,4,4,4,2,4,2,3
227,54,Female,High,Monthly,Pepsi Light,Very Satisfied,Convenience Store,Brand Loyalty,Travel,RC Cola,Alone,3,2,2,2,1,2,2,2
242,28,Non-Binary,Middle,Daily,Pepsi Light,Satisfied,Online,Taste,Restaurants,RC Cola,With Friends,10,4,2,3,1,5,1,4
297,46,Non-Binary,Middle,Weekly,Pepsi Light,Neutral,Online,Taste,Parties,RC Cola,Alone,5,1,5,5,3,3,2,5
303,45,Female,Middle,Monthly,Pepsi Light,Satisfied,Supermarket,Availability,Work,RC Cola,With Friends,10,3,2,1,4,4,5,3
306,46,Female,Middle,Monthly,Pepsi Light,Very Dissatisfied,Convenience Store,Brand Loyalty,Other,RC Cola,Alone,9,3,5,1,4,2,2,5
343,19,Prefer Not to Say,High,Weekly,Pepsi Light,Very Satisfied,Supermarket,Price,Work,RC Cola,Alone,2,4,4,3,2,4,2,4
351,54,Female,Low,Monthly,Pepsi Light,Dissatisfied,Supermarket,Price,Home,RC Cola,Alone,1,5,2,5,5,3,3,5
371,42,Male,Low,Never,Pepsi Light,Neutral,Other,Availability,Work,RC Cola,Alone,9,4,5,1,5,3,4,2
377,63,Male,Low,Rarely,Pepsi Light,Very Satisfied,Online,Other,Parties,RC Cola,With Colleagues,10,4,3,1,5,5,5,1
393,43,Non-Binary,Middle,Never,Pepsi Light,Neutral,Convenience Store,Availability,Parties,RC Cola,With Colleagues,0,4,1,1,4,1,5,4
395,27,Non-Binary,Low,Rarely,Pepsi Light,Dissatisfied,Other,Price,Home,RC Cola,Other,2,1,2,3,3,4,3,2
405,36,Female,Low,Rarely,Pepsi Light,Dissatisfied,Vending Machine,Brand Loyalty,Work,RC Cola,With Colleagues,4,5,1,1,5,5,4,2
419,47,Male,Middle,Weekly,Pepsi Light,Satisfied,Convenience Store,Taste,Home,RC Cola,With Colleagues,6,5,2,4,4,3,4,4
426,34,Non-Binary,Low,Daily,Pepsi Light,Very Satisfied,Supermarket,Availability,Other,RC Cola,With Colleagues,1,3,5,4,3,3,4,2
511,31,Female,High,Weekly,Pepsi Light,Dissatisfied,Convenience Store,Availability,Other,RC Cola,Other,9,4,2,2,4,2,3,5
536,31,Male,High,Rarely,Pepsi Light,Very Satisfied,Convenience Store,Price,Parties,RC Cola,With Colleagues,2,1,2,5,3,3,5,4
556,64,Female,Middle,Rarely,Pepsi Light,Very Dissatisfied,Convenience Store,Other,Home,RC Cola,With Colleagues,5,3,3,2,1,3,2,1
569,50,Female,Low,Never,Pepsi Light,Satisfied,Online,Availability,Travel,RC Cola,With Friends,7,4,4,4,1,1,3,4
612,20,Prefer Not to Say,Low,Monthly,Pepsi Light,Very Satisfied,Other,Other,Work,RC Cola,With Colleagues,6,4,4,2,2,1,1,1
621,46,Female,High,Monthly,Pepsi Light,Very Satisfied,Online,Brand Loyalty,Other,RC Cola,With Colleagues,10,3,2,4,1,1,3,3
634,62,Female,Low,Never,Pepsi Light,Satisfied,Vending Machine,Other,Sports Events,RC Cola,Other,1,5,2,1,3,5,5,1
645,54,Female,Middle,Daily,Pepsi Light,Neutral,Supermarket,Taste,Travel,RC Cola,Alone,4,5,5,4,5,5,1,3
694,29,Female,Middle,Never,Pepsi Light,Neutral,Vending Machine,Taste,Other,RC Cola,With Friends,8,2,3,1,5,3,1,1
721,18,Prefer Not to Say,Low,Never,Pepsi Light,Dissatisfied,Online,Taste,Travel,RC Cola,With Family,4,1,1,5,1,4,3,5
748,36,Prefer Not to Say,High,Monthly,Pepsi Light,Very Dissatisfied,Online,Other,Parties,RC Cola,With Family,5,3,1,3,1,1,5,2
759,22,Male,Middle,Daily,Pepsi Light,Very Satisfied,Supermarket,Price,Other,RC Cola,With Family,0,4,1,3,3,3,4,2
767,57,Female,Middle,Monthly,Pepsi Light,Dissatisfied,Supermarket,Other,Parties,RC Cola,Alone,6,1,2,1,1,5,5,1
792,25,Female,High,Daily,Pepsi Light,Very Satisfied,Convenience Store,Availability,Parties,RC Cola,With Colleagues,10,3,2,4,1,2,3,5
799,22,Female,High,Rarely,Pepsi Light,Neutral,Supermarket,Brand Loyalty,Restaurants,RC Cola,Alone,9,1,5,4,5,3,3,5
930,61,Female,High,Weekly,Pepsi Light,Neutral,Supermarket,Price,Parties,RC Cola,With Friends,8,2,2,5,1,1,1,5
947,26,Non-Binary,Low,Weekly,Pepsi Light,Satisfied,Convenience Store,Availability,Work,RC Cola,With Family,7,5,2,1,1,5,3,4
958,43,Male,High,Monthly,Pepsi Light,Very Dissatisfied,Other,Other,Parties,RC Cola,Other,10,2,4,3,1,1,3,2
976,50,Prefer Not to Say,High,Rarely,Pepsi Light,Satisfied,Vending Machine,Price,Restaurants,RC Cola,Alone,6,4,3,2,3,5,4,4
993,41,Non-Binary,Low,Weekly,Pepsi Light,Dissatisfied,Supermarket,Other,Sports Events,RC Cola,With Colleagues,0,1,5,3,2,2,2,1
7,30,Non-Binary,High,Rarely,Pepsi Light,Satisfied,Other,Price,Sports Events,Diet Coke,With Friends,4,1,4,3,4,5,4,1
10,64,Non-Binary,Middle,Never,Pepsi Light,Satisfied,Convenience Store,Taste,Home,Diet Coke,With Friends,8,4,4,5,4,2,1,2
12,51,Male,Middle,Weekly,Pepsi Light,Satisfied,Convenience Store,Price,Restaurants,Diet Coke,Alone,9,5,2,1,2,2,4,4
23,34,Female,Low,Weekly,Pepsi Light,Very Dissatisfied,Online,Availability,Restaurants,Diet Coke,Alone,9,2,3,3,4,5,3,3
24,36,Non-Binary,High,Never,Pepsi Light,Very Dissatisfied,Online,Brand Loyalty,Home,Diet Coke,With Colleagues,7,5,4,3,4,4,5,2
25,20,Female,Low,Weekly,Pepsi Light,Dissatisfied,Online,Price,Work,Diet Coke,With Colleagues,9,3,3,4,4,4,5,2
37,58,Prefer Not to Say,Middle,Never,Pepsi Light,Very Satisfied,Vending Machine,Brand Loyalty,Sports Events,Diet Coke,With Family,1,4,3,5,4,1,3,4
72,30,Female,High,Daily,Pepsi Light,Neutral,Vending Machine,Other,Parties,Diet Coke,With Friends,8,5,4,5,1,2,5,2
81,55,Prefer Not to Say,Middle,Daily,Pepsi Light,Neutral,Convenience Store,Availability,Parties,Diet Coke,Alone,9,3,3,1,1,1,5,5
116,36,Female,High,Weekly,Pepsi Light,Very Dissatisfied,Vending Machine,Availability,Other,Diet Coke,Alone,7,4,5,3,3,5,3,3
131,50,Non-Binary,Middle,Daily,Pepsi Light,Very Satisfied,Online,Taste,Work,Diet Coke,With Friends,10,2,3,3,3,4,5,4
186,50,Non-Binary,Middle,Monthly,Pepsi Light,Dissatisfied,Convenience Store,Brand Loyalty,Work,Diet Coke,Other,6,3,4,2,5,4,2,4
